Transaction_ID,Customer_ID,Transaction_Date,Age,Gender,City,Account_Type,Transaction_Type,Payment_Method,Amount,Balance
TXN001390,1911,2024-04-11 09:46:16.957695,20,Male,Mumbai,Current,Withdrawal,UPI,31117.17,278132.36
TXN001391,1920,2024-04-11 11:31:24.788478,43,Female,Delhi,Savings,Withdrawal,Debit Card,53034.38,92994.29
TXN001392,1550,2024-04-11 13:16:32.619261,35,Male,Chennai,Savings,Deposit,ATM,65719.41,124896.51
TXN001393,1419,2024-04-11 15:01:40.450045,26,Male,Bangalore,Savings,Deposit,ATM,69178.1,96196.87
TXN001394,1606,2024-04-11 16:46:48.280828,55,Male,Pune,Current,Transfer,ATM,44784.64,292895.53
TXN001395,1095,2024-04-11 18:31:56.111611,40,Female,Bangalore,Current,Withdrawal,UPI,37460.01,32496.14
TXN001396,1817,2024-04-11 20:17:03.942394,38,Male,Delhi,Current,Withdrawal,Debit Card,76854.92,470300.01
TXN001397,1581,2024-04-11 22:02:11.773177,18,Female,Hyderabad,Current,Transfer,ATM,92548.8,65953.5
TXN001398,1318,2024-04-11 23:47:19.603960,38,Male,Hyderabad,Savings,Withdrawal,Debit Card,91455.05,476039.77
TXN001399,1956,2024-04-12 01:32:27.434743,44,Female,Chennai,Current,Deposit,UPI,55206.92,390173.87
TXN001400,1236,2024-04-12 03:17:35.265526,59,Male,Chennai,Savings,Transfer,UPI,7994.13,414867.86
TXN001401,1946,2024-04-12 05:02:43.096309,23,Male,Hyderabad,Savings,Withdrawal,Net Banking,7421.65,90540.08
TXN001402,1334,2024-04-12 06:47:50.927092,61,Female,Chennai,Savings,Transfer,ATM,40335.29,336475.31
TXN001403,1885,2024-04-12 08:32:58.757875,53,Female,Hyderabad,Savings,Withdrawal,Net Banking,73312.07,409450.71
TXN001404,1376,2024-04-12 10:18:06.588658,45,Male,Delhi,Savings,Deposit,Debit Card,49784.67,281227.59
TXN001405,1459,2024-04-12 12:03:14.419441,62,Male,Chennai,Savings,Deposit,Net Banking,62773.49,277781.98
TXN001406,1137,2024-04-12 13:48:22.250225,34,Female,Hyderabad,Savings,Withdrawal,UPI,84347.57,83909.6
TXN001407,1930,2024-04-12 15:33:30.081008,57,Male,Chennai,Savings,Withdrawal,UPI,4129.52,210045.09
TXN001408,1588,2024-04-12 17:18:37.911791,69,Female,Bangalore,Savings,Withdrawal,Debit Card,92389.28,79517.28
TXN001409,1995,2024-04-12 19:03:45.742574,20,Female,Pune,Savings,Withdrawal,Debit Card,33156.65,486564.59
TXN001410,1547,2024-04-12 20:48:53.573357,29,Male,Bangalore,Savings,Withdrawal,ATM,4774.06,344000.75
TXN001411,1513,2024-04-12 22:34:01.404140,56,Female,Mumbai,Current,Deposit,ATM,83559.31,28968.85
TXN001412,1296,2024-04-13 00:19:09.234923,29,Male,Hyderabad,Current,Withdrawal,Net Banking,93421.99,241000.12
TXN001413,1320,2024-04-13 02:04:17.065706,19,Female,Mumbai,Savings,Deposit,UPI,76885.34,320792.25
TXN001414,1918,2024-04-13 03:49:24.896489,63,Female,Hyderabad,Current,Withdrawal,ATM,80471.09,52341.99
TXN001415,1572,2024-04-13 05:34:32.727272,39,Male,Pune,Savings,Withdrawal,UPI,87143.7,334169.34
TXN001416,1832,2024-04-13 07:19:40.558055,40,Female,Chennai,Savings,Deposit,UPI,52284.12,92766.1
TXN001417,1349,2024-04-13 09:04:48.388838,47,Male,Hyderabad,Savings,Withdrawal,UPI,68078.24,206900.31
TXN001418,1840,2024-04-13 10:49:56.219621,22,Female,Bangalore,Savings,Withdrawal,Debit Card,28716.51,314649.26
TXN001419,1779,2024-04-13 12:35:04.050405,26,Female,Chennai,Savings,Deposit,Debit Card,25045.08,185701.79
TXN001420,1873,2024-04-13 14:20:11.881188,38,Female,Pune,Savings,Transfer,Net Banking,60933.37,193537.68
TXN001421,1229,2024-04-13 16:05:19.711971,28,Female,Bangalore,Savings,Deposit,UPI,73487.32,422589.57
TXN001422,1270,2024-04-13 17:50:27.542754,22,Male,Chennai,Savings,Withdrawal,UPI,39774.34,158086.1
TXN001423,1828,2024-04-13 19:35:35.373537,52,Female,Hyderabad,Current,Deposit,UPI,40089.08,329321.19
TXN001424,1798,2024-04-13 21:20:43.204320,44,Female,Hyderabad,Savings,Transfer,UPI,95427.93,425330.57
TXN001425,1291,2024-04-13 23:05:51.035103,66,Female,Bangalore,Savings,Transfer,UPI,51894.19,80561.35
TXN001426,1725,2024-04-14 00:50:58.865886,19,Male,Delhi,Savings,Withdrawal,UPI,98629.8,27734.35
TXN001427,1165,2024-04-14 02:36:06.696669,41,Male,Hyderabad,Current,Transfer,UPI,86297.98,413639.35
TXN001428,1005,2024-04-14 04:21:14.527452,48,Male,Delhi,Savings,Deposit,UPI,64001.8,277809.74
TXN001429,1851,2024-04-14 06:06:22.358235,50,Male,Chennai,Current,Deposit,ATM,1012.65,414712.14
TXN001430,1379,2024-04-14 07:51:30.189018,56,Female,Delhi,Current,Deposit,Net Banking,29662.92,110452.64
TXN001431,1078,2024-04-14 09:36:38.019801,47,Female,Bangalore,Savings,Deposit,Debit Card,41822.61,417152.95
TXN001432,1410,2024-04-14 11:21:45.850585,63,Female,Mumbai,Savings,Withdrawal,Debit Card,65316.21,52178.65
TXN001433,1574,2024-04-14 13:06:53.681368,54,Male,Mumbai,Savings,Withdrawal,Debit Card,39612.76,442185.5
TXN001434,1132,2024-04-14 14:52:01.512151,68,Male,Bangalore,Current,Withdrawal,UPI,82799.61,412154.16
TXN001435,1601,2024-04-14 16:37:09.342934,45,Female,Mumbai,Savings,Withdrawal,Debit Card,66324.24,285830.69
TXN001436,1749,2024-04-14 18:22:17.173717,48,Female,Bangalore,Savings,Deposit,Debit Card,34781.29,306128.25
TXN001437,1042,2024-04-14 20:07:25.004500,28,Female,Hyderabad,Savings,Deposit,UPI,78464.96,176192.88
TXN001438,1089,2024-04-14 21:52:32.835283,40,Male,Delhi,Savings,Withdrawal,Net Banking,30378.72,104800.0
TXN001439,1402,2024-04-14 23:37:40.666066,19,Female,Mumbai,Savings,Withdrawal,ATM,6372.38,230441.86
TXN001440,1296,2024-04-15 01:22:48.496849,57,Female,Hyderabad,Current,Deposit,UPI,17338.37,330438.8
TXN001441,1840,2024-04-15 03:07:56.327632,58,Male,Mumbai,Savings,Deposit,ATM,373.78,499240.11
TXN001442,1295,2024-04-15 04:53:04.158415,44,Male,Chennai,Current,Withdrawal,Debit Card,83251.79,409540.27
TXN001443,1616,2024-04-15 06:38:11.989198,52,Female,Bangalore,Savings,Deposit,ATM,62748.14,219982.38
TXN001444,1526,2024-04-15 08:23:19.819981,19,Male,Bangalore,Savings,Transfer,UPI,57099.87,372907.69
TXN001445,1800,2024-04-15 10:08:27.650765,56,Female,Hyderabad,Savings,Deposit,ATM,66238.62,58483.51
TXN001446,1691,2024-04-15 11:53:35.481548,54,Female,Chennai,Savings,Deposit,UPI,65394.47,210442.84
TXN001447,1637,2024-04-15 13:38:43.312331,38,Female,Delhi,Savings,Withdrawal,Net Banking,56593.44,215337.67
TXN001448,1422,2024-04-15 15:23:51.143114,22,Female,Chennai,Savings,Transfer,Debit Card,84256.76,499417.79
TXN001449,1865,2024-04-15 17:08:58.973897,69,Male,Chennai,Savings,Withdrawal,Debit Card,44150.61,198552.41
TXN001450,1023,2024-04-15 18:54:06.804680,62,Male,Pune,Savings,Withdrawal,UPI,80500.46,46224.39
TXN001451,1575,2024-04-15 20:39:14.635463,38,Male,Delhi,Savings,Deposit,UPI,78684.71,38277.84
TXN001452,1143,2024-04-15 22:24:22.466246,46,Female,Delhi,Savings,Withdrawal,UPI,20030.53,350700.27
TXN001453,1993,2024-04-16 00:09:30.297029,37,Female,Chennai,Savings,Deposit,ATM,45430.96,148101.08
TXN001454,1665,2024-04-16 01:54:38.127812,55,Female,Mumbai,Savings,Withdrawal,UPI,83509.73,435112.16
TXN001455,1145,2024-04-16 03:39:45.958595,37,Male,Pune,Savings,Withdrawal,ATM,83102.43,244059.11
TXN001456,1225,2024-04-16 05:24:53.789378,67,Male,Mumbai,Savings,Deposit,UPI,2498.26,168534.33
TXN001457,1503,2024-04-16 07:10:01.620162,42,Female,Chennai,Savings,Deposit,ATM,22382.71,380761.68
TXN001458,1962,2024-04-16 08:55:09.450945,19,Male,Mumbai,Savings,Transfer,UPI,42445.05,211678.59
TXN001459,1974,2024-04-16 10:40:17.281728,49,Male,Delhi,Savings,Withdrawal,UPI,4810.72,370004.75
TXN001460,1821,2024-04-16 12:25:25.112511,43,Male,Delhi,Savings,Transfer,Debit Card,26136.4,358475.51
TXN001461,1616,2024-04-16 14:10:32.943294,23,Male,Mumbai,Savings,Deposit,ATM,25904.15,362989.66
TXN001462,1104,2024-04-16 15:55:40.774077,58,Female,Delhi,Savings,Withdrawal,Debit Card,21535.38,429275.33
TXN001463,1947,2024-04-16 17:40:48.604860,20,Male,Bangalore,Savings,Deposit,Debit Card,39726.23,424957.7
TXN001464,1039,2024-04-16 19:25:56.435643,50,Female,Delhi,Savings,Deposit,Net Banking,81319.78,333981.08
TXN001465,1947,2024-04-16 21:11:04.266426,18,Male,Chennai,Savings,Withdrawal,UPI,24486.95,478696.13
TXN001466,1198,2024-04-16 22:56:12.097209,68,Female,Hyderabad,Current,Transfer,UPI,58248.52,15260.11
TXN001467,1646,2024-04-17 00:41:19.927992,22,Female,Mumbai,Savings,Deposit,ATM,55802.05,465559.34
TXN001468,1579,2024-04-17 02:26:27.758775,30,Male,Pune,Savings,Transfer,Net Banking,81810.62,78385.44
TXN001469,1391,2024-04-17 04:11:35.589558,36,Female,Mumbai,Savings,Withdrawal,Debit Card,39460.54,109763.32
TXN001470,1179,2024-04-17 05:56:43.420342,29,Female,Delhi,Savings,Deposit,ATM,22434.5,409612.53
TXN001471,1968,2024-04-17 07:41:51.251125,65,Male,Delhi,Savings,Transfer,UPI,89162.91,203215.56
TXN001472,1554,2024-04-17 09:26:59.081908,42,Female,Hyderabad,Savings,Withdrawal,ATM,83311.41,215528.67
TXN001473,1448,2024-04-17 11:12:06.912691,68,Male,Hyderabad,Savings,Withdrawal,UPI,62188.22,134307.35
TXN001474,1500,2024-04-17 12:57:14.743474,52,Female,Pune,Savings,Withdrawal,Debit Card,9414.61,116098.39
TXN001475,1015,2024-04-17 14:42:22.574257,29,Male,Chennai,Current,Withdrawal,UPI,1710.17,57589.03
TXN001476,1623,2024-04-17 16:27:30.405040,47,Male,Bangalore,Current,Transfer,UPI,18344.2,102401.75
TXN001477,1669,2024-04-17 18:12:38.235823,22,Male,Chennai,Savings,Deposit,UPI,19744.19,285539.44
TXN001478,1289,2024-04-17 19:57:46.066606,51,Male,Pune,Current,Deposit,UPI,13711.12,354771.4
TXN001479,1478,2024-04-17 21:42:53.897389,39,Male,Mumbai,Savings,Transfer,UPI,26291.92,370725.44
TXN001480,1231,2024-04-17 23:28:01.728172,56,Female,Delhi,Savings,Transfer,UPI,33855.07,188210.98
TXN001481,1923,2024-04-18 01:13:09.558955,30,Female,Chennai,Savings,Withdrawal,ATM,75468.4,461367.61
TXN001482,1420,2024-04-18 02:58:17.389738,64,Male,Delhi,Savings,Deposit,Debit Card,70981.26,167720.39
TXN001483,1157,2024-04-18 04:43:25.220522,20,Female,Delhi,Savings,Withdrawal,UPI,10527.49,60012.64
TXN001484,1550,2024-04-18 06:28:33.051305,70,Female,Chennai,Savings,Deposit,ATM,97712.99,472885.27
TXN001485,1441,2024-04-18 08:13:40.882088,37,Female,Chennai,Savings,Withdrawal,Net Banking,75238.71,272635.18
TXN001486,1097,2024-04-18 09:58:48.712871,48,Male,Hyderabad,Savings,Deposit,ATM,16426.98,485831.23
TXN001487,1997,2024-04-18 11:43:56.543654,22,Male,Pune,Savings,Withdrawal,ATM,12537.21,199864.94
TXN001488,1411,2024-04-18 13:29:04.374437,41,Female,Pune,Savings,Deposit,ATM,8845.93,379909.68
TXN001489,1951,2024-04-18 15:14:12.205220,57,Male,Bangalore,Savings,Withdrawal,UPI,73205.69,59418.68
TXN001490,1289,2024-04-18 16:59:20.036003,50,Male,Hyderabad,Savings,Withdrawal,UPI,23705.03,427769.17
TXN001491,1254,2024-04-18 18:44:27.866786,25,Female,Bangalore,Savings,Withdrawal,UPI,7389.5,89496.4
TXN001492,1196,2024-04-18 20:29:35.697569,41,Male,Chennai,Savings,Deposit,UPI,42240.58,38996.14
TXN001493,1598,2024-04-18 22:14:43.528352,67,Male,Pune,Savings,Deposit,Debit Card,70898.97,53387.87
TXN001494,1834,2024-04-18 23:59:51.359135,37,Male,Pune,Savings,Deposit,UPI,30525.19,280900.92
TXN001495,1522,2024-04-19 01:44:59.189918,33,Male,Bangalore,Savings,Withdrawal,Net Banking,48316.29,149477.4
TXN001496,1517,2024-04-19 03:30:07.020702,67,Male,Mumbai,Savings,Withdrawal,Debit Card,19348.23,480672.39
TXN001497,1635,2024-04-19 05:15:14.851485,69,Female,Hyderabad,Savings,Deposit,Debit Card,42971.94,427074.91
TXN001498,1842,2024-04-19 07:00:22.682268,29,Male,Hyderabad,Savings,Withdrawal,Debit Card,35958.33,402637.34
TXN001499,1865,2024-04-19 08:45:30.513051,30,Male,Hyderabad,Savings,Withdrawal,UPI,43448.45,405771.04
TXN001500,1118,2024-04-19 10:30:38.343834,62,Female,Pune,Current,Withdrawal,ATM,46624.59,445885.28
TXN001501,1806,2024-04-19 12:15:46.174617,59,Female,Delhi,Current,Deposit,Net Banking,9320.65,433279.0
TXN001502,1909,2024-04-19 14:00:54.005400,56,Male,Pune,Savings,Transfer,UPI,9427.5,464462.74
TXN001503,1159,2024-04-19 15:46:01.836183,42,Female,Delhi,Savings,Transfer,UPI,26135.0,467511.33
TXN001504,1815,2024-04-19 17:31:09.666966,63,Male,Pune,Savings,Transfer,UPI,11664.26,152669.06
TXN001505,1228,2024-04-19 19:16:17.497749,49,Female,Chennai,Savings,Withdrawal,ATM,25353.15,113684.26
TXN001506,1877,2024-04-19 21:01:25.328532,41,Male,Pune,Savings,Transfer,UPI,2551.94,323333.57
TXN001507,1216,2024-04-19 22:46:33.159315,65,Female,Chennai,Savings,Deposit,ATM,35138.87,66048.95
TXN001508,1948,2024-04-20 00:31:40.990099,64,Male,Delhi,Current,Withdrawal,Debit Card,21419.68,109516.83
TXN001509,1696,2024-04-20 02:16:48.820882,61,Female,Hyderabad,Savings,Withdrawal,UPI,89225.42,387613.55
TXN001510,1015,2024-04-20 04:01:56.651665,26,Male,Delhi,Savings,Withdrawal,Debit Card,85829.94,326421.04
TXN001511,1157,2024-04-20 05:47:04.482448,57,Male,Bangalore,Savings,Withdrawal,UPI,30111.84,327171.72
TXN001512,1648,2024-04-20 07:32:12.313231,67,Male,Hyderabad,Savings,Deposit,UPI,47600.96,475566.06
TXN001513,1261,2024-04-20 09:17:20.144014,40,Female,Pune,Savings,Transfer,UPI,95583.63,335474.11
TXN001514,1157,2024-04-20 11:02:27.974797,67,Female,Pune,Savings,Withdrawal,Debit Card,52457.23,218249.54
TXN001515,1047,2024-04-20 12:47:35.805580,30,Male,Pune,Savings,Transfer,Net Banking,84858.48,143764.55
TXN001516,1324,2024-04-20 14:32:43.636363,49,Male,Pune,Current,Deposit,UPI,82654.84,172584.91
TXN001517,1844,2024-04-20 16:17:51.467146,67,Male,Pune,Savings,Withdrawal,UPI,94134.77,142517.67
TXN001518,1685,2024-04-20 18:02:59.297929,32,Male,Delhi,Current,Withdrawal,Debit Card,30639.49,22319.09
TXN001519,1130,2024-04-20 19:48:07.128712,53,Female,Chennai,Savings,Withdrawal,ATM,4440.22,134479.14
TXN001520,1411,2024-04-20 21:33:14.959495,66,Female,Delhi,Savings,Withdrawal,UPI,10484.98,418508.18
TXN001521,1095,2024-04-20 23:18:22.790279,22,Female,Mumbai,Savings,Deposit,ATM,57172.62,365473.35
TXN001522,1627,2024-04-21 01:03:30.621062,39,Male,Delhi,Current,Deposit,Net Banking,53074.77,312809.93
TXN001523,1755,2024-04-21 02:48:38.451845,33,Male,Hyderabad,Savings,Withdrawal,UPI,29915.46,451591.66
TXN001524,1932,2024-04-21 04:33:46.282628,58,Female,Pune,Savings,Withdrawal,UPI,24946.46,135741.9
TXN001525,1292,2024-04-21 06:18:54.113411,27,Female,Delhi,Savings,Deposit,UPI,70967.2,290953.8
TXN001526,1794,2024-04-21 08:04:01.944194,41,Female,Chennai,Savings,Withdrawal,Debit Card,34116.24,20506.58
TXN001527,1811,2024-04-21 09:49:09.774977,35,Female,Pune,Savings,Withdrawal,UPI,60434.78,446543.24
TXN001528,1283,2024-04-21 11:34:17.605760,66,Male,Bangalore,Current,Withdrawal,Debit Card,71258.13,226629.79
TXN001529,1069,2024-04-21 13:19:25.436543,35,Male,Mumbai,Savings,Deposit,Debit Card,43103.49,93046.36
TXN001530,1660,2024-04-21 15:04:33.267326,24,Male,Hyderabad,Savings,Withdrawal,ATM,19421.29,123461.73
TXN001531,1011,2024-04-21 16:49:41.098109,21,Female,Chennai,Current,Withdrawal,UPI,86091.94,424878.34
TXN001532,1254,2024-04-21 18:34:48.928892,43,Male,Mumbai,Savings,Withdrawal,Net Banking,9443.74,58859.05
TXN001533,1842,2024-04-21 20:19:56.759675,22,Female,Delhi,Savings,Transfer,ATM,82964.12,462975.36
TXN001534,1872,2024-04-21 22:05:04.590459,33,Female,Mumbai,Savings,Withdrawal,ATM,83684.29,189864.01
TXN001535,1550,2024-04-21 23:50:12.421242,52,Female,Pune,Savings,Deposit,Net Banking,57142.83,129287.21
TXN001536,1134,2024-04-22 01:35:20.252025,43,Female,Pune,Current,Deposit,Net Banking,62984.66,169270.05
TXN001537,1712,2024-04-22 03:20:28.082808,35,Female,Bangalore,Savings,Deposit,ATM,35865.9,207446.69
TXN001538,1023,2024-04-22 05:05:35.913591,46,Male,Mumbai,Current,Deposit,UPI,84174.26,276316.0
TXN001539,1815,2024-04-22 06:50:43.744374,40,Male,Mumbai,Savings,Transfer,UPI,26444.0,295469.71
TXN001540,1346,2024-04-22 08:35:51.575157,70,Male,Pune,Savings,Transfer,Net Banking,56021.63,226670.54
TXN001541,1302,2024-04-22 10:20:59.405940,31,Female,Delhi,Savings,Withdrawal,Debit Card,279.3,225950.13
TXN001542,1363,2024-04-22 12:06:07.236723,32,Male,Delhi,Savings,Deposit,UPI,93990.33,146223.39
TXN001543,1396,2024-04-22 13:51:15.067506,66,Female,Hyderabad,Savings,Deposit,Debit Card,94834.82,194985.83
TXN001544,1218,2024-04-22 15:36:22.898289,50,Male,Delhi,Savings,Transfer,Debit Card,71070.63,236233.48
TXN001545,1141,2024-04-22 17:21:30.729072,42,Female,Mumbai,Savings,Transfer,UPI,42381.66,300806.07
TXN001546,1616,2024-04-22 19:06:38.559855,38,Female,Bangalore,Current,Deposit,ATM,17943.25,69696.44
TXN001547,1958,2024-04-22 20:51:46.390639,34,Male,Delhi,Savings,Withdrawal,UPI,49297.04,383167.03
TXN001548,1210,2024-04-22 22:36:54.221422,40,Female,Pune,Savings,Deposit,Debit Card,79161.91,341882.76
TXN001549,1985,2024-04-23 00:22:02.052205,60,Male,Pune,Savings,Deposit,UPI,60566.83,152890.09
TXN001550,1993,2024-04-23 02:07:09.882988,34,Male,Hyderabad,Current,Deposit,Debit Card,52796.91,232375.25
TXN001551,1623,2024-04-23 03:52:17.713771,31,Male,Hyderabad,Savings,Withdrawal,UPI,84959.48,473729.85
TXN001552,1616,2024-04-23 05:37:25.544554,46,Female,Mumbai,Savings,Deposit,UPI,31382.08,15136.3
TXN001553,1828,2024-04-23 07:22:33.375337,37,Female,Delhi,Savings,Deposit,UPI,86010.4,406619.04
TXN001554,1683,2024-04-23 09:07:41.206120,47,Female,Delhi,Savings,Deposit,Debit Card,44001.39,258303.73
TXN001555,1460,2024-04-23 10:52:49.036903,36,Female,Hyderabad,Savings,Deposit,UPI,341.14,311312.18
TXN001556,1356,2024-04-23 12:37:56.867686,70,Male,Delhi,Savings,Withdrawal,ATM,73221.01,343843.62
TXN001557,1324,2024-04-23 14:23:04.698469,56,Female,Mumbai,Current,Deposit,UPI,87796.55,230729.99
TXN001558,1133,2024-04-23 16:08:12.529252,30,Male,Bangalore,Savings,Transfer,Debit Card,48487.65,99970.5
TXN001559,1888,2024-04-23 17:53:20.360036,35,Male,Pune,Savings,Deposit,ATM,45529.31,455247.33
TXN001560,1805,2024-04-23 19:38:28.190819,40,Female,Mumbai,Current,Deposit,UPI,80564.3,371394.42
TXN001561,1840,2024-04-23 21:23:36.021602,63,Female,Delhi,Current,Deposit,UPI,88489.0,281996.9
TXN001562,1127,2024-04-23 23:08:43.852385,50,Male,Mumbai,Savings,Deposit,UPI,97444.57,226985.91
TXN001563,1106,2024-04-24 00:53:51.683168,56,Female,Pune,Current,Deposit,ATM,34630.46,252169.16
TXN001564,1604,2024-04-24 02:38:59.513951,57,Male,Chennai,Current,Deposit,Debit Card,59509.41,412651.41
TXN001565,1799,2024-04-24 04:24:07.344734,35,Female,Pune,Current,Transfer,UPI,82309.54,11189.19
TXN001566,1378,2024-04-24 06:09:15.175517,26,Female,Pune,Current,Withdrawal,Debit Card,53232.01,433340.82
TXN001567,1905,2024-04-24 07:54:23.006300,50,Male,Chennai,Savings,Transfer,UPI,46239.15,28142.23
TXN001568,1051,2024-04-24 09:39:30.837083,49,Male,Delhi,Savings,Deposit,UPI,57236.01,309876.97
TXN001569,1029,2024-04-24 11:24:38.667866,34,Male,Delhi,Savings,Withdrawal,ATM,35751.01,169895.67
TXN001570,1462,2024-04-24 13:09:46.498649,36,Female,Bangalore,Savings,Deposit,UPI,19288.4,340726.96
TXN001571,1296,2024-04-24 14:54:54.329432,44,Female,Pune,Savings,Withdrawal,Debit Card,6756.45,47343.74
TXN001572,1297,2024-04-24 16:40:02.160216,23,Female,Mumbai,Savings,Transfer,Net Banking,61037.08,280335.11
TXN001573,1726,2024-04-24 18:25:09.990999,52,Male,Bangalore,Savings,Transfer,UPI,37975.52,428340.94
TXN001574,1779,2024-04-24 20:10:17.821782,54,Male,Delhi,Savings,Deposit,ATM,88307.01,249845.74
TXN001575,1407,2024-04-24 21:55:25.652565,51,Female,Delhi,Current,Deposit,Net Banking,22373.62,46751.57
TXN001576,1769,2024-04-24 23:40:33.483348,37,Male,Hyderabad,Current,Deposit,UPI,31140.09,23502.32
TXN001577,1814,2024-04-25 01:25:41.314131,42,Female,Bangalore,Savings,Deposit,UPI,97053.57,312494.67
TXN001578,1613,2024-04-25 03:10:49.144914,21,Male,Delhi,Savings,Deposit,UPI,55673.49,39417.64
TXN001579,1405,2024-04-25 04:55:56.975697,27,Female,Chennai,Current,Deposit,ATM,34740.63,40287.99
TXN001580,1346,2024-04-25 06:41:04.806480,27,Female,Hyderabad,Current,Deposit,Debit Card,86103.34,215592.56
TXN001581,1622,2024-04-25 08:26:12.637263,41,Female,Mumbai,Current,Withdrawal,Debit Card,74363.17,108706.62
TXN001582,1420,2024-04-25 10:11:20.468046,38,Male,Hyderabad,Current,Withdrawal,ATM,57356.98,106076.97
TXN001583,1182,2024-04-25 11:56:28.298829,28,Male,Pune,Current,Transfer,Debit Card,88921.06,243083.23
TXN001584,1983,2024-04-25 13:41:36.129612,44,Female,Pune,Savings,Deposit,UPI,9486.76,143996.86
TXN001585,1825,2024-04-25 15:26:43.960396,33,Female,Mumbai,Savings,Deposit,Net Banking,39509.94,113536.91
TXN001586,1001,2024-04-25 17:11:51.791179,43,Female,Chennai,Current,Withdrawal,UPI,81073.96,259635.17
TXN001587,1831,2024-04-25 18:56:59.621962,47,Female,Mumbai,Savings,Withdrawal,UPI,38655.71,148987.45
TXN001588,1950,2024-04-25 20:42:07.452745,66,Female,Bangalore,Current,Deposit,Net Banking,92680.98,44709.12
TXN001589,1567,2024-04-25 22:27:15.283528,33,Female,Mumbai,Savings,Transfer,Debit Card,15336.86,342955.84
TXN001590,1371,2024-04-26 00:12:23.114311,24,Male,Mumbai,Current,Deposit,Debit Card,33730.07,294875.97
TXN001591,1936,2024-04-26 01:57:30.945094,33,Male,Hyderabad,Savings,Withdrawal,UPI,42631.68,109997.98
TXN001592,1911,2024-04-26 03:42:38.775877,52,Male,Chennai,Savings,Withdrawal,Debit Card,68727.51,293211.97
TXN001593,1661,2024-04-26 05:27:46.606660,33,Male,Mumbai,Savings,Deposit,ATM,19615.41,478016.88
TXN001594,1431,2024-04-26 07:12:54.437443,57,Female,Bangalore,Current,Withdrawal,Debit Card,1085.4,478456.88
TXN001595,1969,2024-04-26 08:58:02.268226,29,Female,Hyderabad,Savings,Withdrawal,Net Banking,97653.28,268311.49
TXN001596,1309,2024-04-26 10:43:10.099009,52,Female,Chennai,Current,Deposit,UPI,89885.83,53524.71
TXN001597,1137,2024-04-26 12:28:17.929792,66,Male,Chennai,Current,Transfer,ATM,30092.19,231801.84
TXN001598,1202,2024-04-26 14:13:25.760576,38,Male,Delhi,Savings,Deposit,Debit Card,48399.74,18356.77
TXN001599,1436,2024-04-26 15:58:33.591359,67,Female,Pune,Current,Withdrawal,UPI,48943.13,210524.63
TXN001600,1313,2024-04-26 17:43:41.422142,60,Male,Bangalore,Savings,Deposit,UPI,86935.63,455162.32
TXN001601,1117,2024-04-26 19:28:49.252925,53,Male,Pune,Savings,Withdrawal,UPI,59746.31,236384.63
TXN001602,1666,2024-04-26 21:13:57.083708,65,Female,Hyderabad,Savings,Deposit,ATM,82660.46,277491.25
TXN001603,1937,2024-04-26 22:59:04.914491,34,Female,Hyderabad,Current,Transfer,UPI,91208.22,83228.07
